2.1757960319519043,1491.39,1.09
5.41247034072876,1577.08,2.81
8.564249992370605,1585.08,3.70
12.188673496246338,1574.83,4.63
15.376209735870361,1313.44,5.61
18.45391583442688,1206.82,5.38
21.521862506866455,1203.21,5.39
24.58250880241394,1214.32,5.34
27.64257526397705,1202.31,5.32
31.214276790618896,1205.25,5.62
34.27726984024048,1205.19,5.94
37.33876013755798,1200.54,6.60
40.39956283569336,1537.96,7.34
43.63204550743103,1521.09,8.05
47.23461318016052,1572.73,9.19
50.40818953514099,1576.05,10.43
53.56027340888977,1571.51,11.87
57.25046682357788,1575.31,13.50
60.48746657371521,1574.04,12.71
63.62099528312683,1562.85,13.84
67.26457595825195,1573.71,13.93
70.47398638725281,1581.58,15.69
73.60746550559998,1572.27,15.66
76.74126935005188,1527.21,11.60
80.28257083892822,1311.57,10.12
83.34939622879028,0.00,0.00
