2.095283269882202,1419.77,0.86
5.22353982925415,1569.11,2.22
8.895196914672852,1507.03,3.13
11.958568334579468,809.84,3.49
15.01509165763855,802.43,3.55
18.073043823242188,805.31,3.43
21.130038261413574,808.92,3.45
24.18415379524231,807.75,3.50
27.238498210906982,808.45,4.17
30.292200565338135,804.90,4.55
33.346484661102295,804.14,4.97
36.4212920665741,1406.07,6.32
39.93254232406616,1570.84,7.04
43.120415687561035,1555.81,7.74
46.275477170944214,1543.51,9.59
49.415045738220215,1559.06,12.12
52.96089816093445,0.00,0.00
