2.1251418590545654,1484.43,0.65
5.667193651199341,1582.25,2.85
8.860148191452026,1579.57,3.75
12.018096446990967,1584.61,4.57
15.1211519241333,1340.44,5.52
18.683846473693848,1209.03,5.31
21.747932195663452,1205.17,5.24
24.80569815635681,1242.04,5.22
27.870087385177612,1207.67,5.24
30.948761463165283,1212.27,5.51
34.0111563205719,1202.16,5.85
37.07438015937805,1206.06,6.46
40.157304525375366,1527.51,7.08
43.71545720100403,1532.68,8.08
46.88513779640198,1582.70,9.03
50.08112454414368,1556.44,10.20
53.729440689086914,1586.09,12.09
56.87362194061279,1581.00,13.46
60.1531617641449,1552.50,14.53
63.74314284324646,1570.82,15.80
67.01308822631836,1575.51,16.85
70.75114059448242,1552.15,18.87
73.92215752601624,1563.70,20.73
77.0846905708313,1572.95,21.76
80.76491260528564,1552.36,23.25
83.94511222839355,1582.11,24.15
87.22442483901978,1572.39,22.42
90.77989029884338,1551.39,18.48
94.02151417732239,1578.48,16.76
97.25652527809143,1585.43,17.15
100.79764103889465,797.57,10.94
103.87059926986694,0.00,0.00
