2.093501329421997,1368.84,0.80
5.278461217880249,1567.90,2.22
8.814614057540894,1524.21,3.12
11.881549596786499,804.86,3.47
14.938766717910767,807.19,3.55
17.996579885482788,804.90,3.44
21.05058979988098,846.36,3.48
24.107147216796875,801.17,3.50
27.162930250167847,816.22,4.16
30.216586351394653,805.09,4.54
33.27150845527649,807.69,4.94
36.84539246559143,1589.83,6.92
40.04670310020447,1587.24,7.62
43.1617648601532,1531.27,8.45
46.3189697265625,1575.12,9.26
49.866631269454956,1585.49,11.79
52.926361322402954,1180.26,13.58
56.1985297203064,1546.94,14.61
59.32137489318848,1586.01,15.52
62.882487297058105,1462.62,16.05
66.12375712394714,1557.25,16.59
69.37234282493591,1582.75,17.01
72.89653968811035,1078.95,14.93
75.95992803573608,0.00,0.00
